date,type,frontiere,valeur
2016-07-01,Solde,Belgique/Allemagne,0.2320024
2016-08-01,Solde,Belgique/Allemagne,-0.4639064
2016-09-01,Solde,Belgique/Allemagne,-0.79422589
2016-10-01,Solde,Belgique/Allemagne,-1.27252305
2016-11-01,Solde,Belgique/Allemagne,-1.68343834
2016-12-01,Solde,Belgique/Allemagne,-1.8461113
2017-01-01,Solde,Belgique/Allemagne,-1.46592175
2017-02-01,Solde,Belgique/Allemagne,-1.06314005
2017-03-01,Solde,Belgique/Allemagne,-0.58179715
2017-04-01,Solde,Belgique/Allemagne,0.41784884
2017-05-01,Solde,Belgique/Allemagne,0.85437005
2017-06-01,Solde,Belgique/Allemagne,-0.3001987
2017-07-01,Solde,Belgique/Allemagne,-0.30782455
2017-08-01,Solde,Belgique/Allemagne,-0.1202875
2017-09-01,Solde,Belgique/Allemagne,-0.54749955
2017-10-01,Solde,Belgique/Allemagne,-2.1951487
2017-11-01,Solde,Belgique/Allemagne,-2.7042202
2017-12-01,Solde,Belgique/Allemagne,-2.9125678
2018-01-01,Solde,Belgique/Allemagne,-0.2231765
2018-02-01,Solde,Belgique/Allemagne,-2.66993195
2018-03-01,Solde,Belgique/Allemagne,-0.83810475
2018-04-01,Solde,Belgique/Allemagne,0.94078085
2018-05-01,Solde,Belgique/Allemagne,2.64266895
2018-06-01,Solde,Belgique/Allemagne,2.5597955
2018-07-01,Solde,Belgique/Allemagne,1.38561235
2018-08-01,Solde,Belgique/Allemagne,0.8121538
2018-09-01,Solde,Belgique/Allemagne,1.43085195
2018-10-01,Solde,Belgique/Allemagne,0.57301591
2018-11-01,Solde,Belgique/Allemagne,-0.2886494
2018-12-01,Solde,Belgique/Allemagne,-0.240877
2019-01-01,Solde,Belgique/Allemagne,-2.5945537
2019-02-01,Solde,Belgique/Allemagne,-0.73689072
2019-03-01,Solde,Belgique/Allemagne,-0.30039439
2019-04-01,Solde,Belgique/Allemagne,0.30090955
2019-05-01,Solde,Belgique/Allemagne,2.13120345
2019-06-01,Solde,Belgique/Allemagne,2.23222338
2019-07-01,Solde,Belgique/Allemagne,1.16788885
2019-08-01,Solde,Belgique/Allemagne,1.5800895
2019-09-01,Solde,Belgique/Allemagne,0.4508486
2019-10-01,Solde,Belgique/Allemagne,-0.18365345
2019-11-01,Solde,Belgique/Allemagne,-1.11951725
2019-12-01,Solde,Belgique/Allemagne,-0.2169927
2020-01-01,Solde,Belgique/Allemagne,-0.9435888
2020-02-01,Solde,Belgique/Allemagne,0.2231728
2020-03-01,Solde,Belgique/Allemagne,0.37404315
2020-04-01,Solde,Belgique/Allemagne,1.82454655
2020-05-01,Solde,Belgique/Allemagne,1.7416539
2020-06-01,Solde,Belgique/Allemagne,0.82367869
2020-07-01,Solde,Belgique/Allemagne,-0.42622112
2020-08-01,Solde,Belgique/Allemagne,0.08610445
2020-09-01,Solde,Belgique/Allemagne,-0.7809396
2020-10-01,Solde,Belgique/Allemagne,-0.49302615
2020-11-01,Solde,Belgique/Allemagne,-0.47823215
2020-12-01,Solde,Belgique/Allemagne,-1.33834895
2021-01-01,Solde,Belgique/Allemagne,-2.2333934
2021-02-01,Solde,Belgique/Allemagne,-0.01542249
2021-03-01,Solde,Belgique/Allemagne,-1.48279245
2021-04-01,Solde,Belgique/Allemagne,-2.02758755
2021-05-01,Solde,Belgique/Allemagne,0.264534
2021-06-01,Solde,Belgique/Allemagne,0.8242958
2021-07-01,Solde,Belgique/Allemagne,0.50395675
2021-08-01,Solde,Belgique/Allemagne,0.78792635
2021-09-01,Solde,Belgique/Allemagne,0.09178185
2021-10-01,Solde,Belgique/Allemagne,-1.18685815
2021-11-01,Solde,Belgique/Allemagne,-2.668944
2021-12-01,Solde,Belgique/Allemagne,-2.94583375
2022-01-01,Solde,Belgique/Allemagne,-3.1219678
2022-02-01,Solde,Belgique/Allemagne,-2.93180615
2022-03-01,Solde,Belgique/Allemagne,-3.19598975
2022-04-01,Solde,Belgique/Allemagne,-1.6814258
2022-05-01,Solde,Belgique/Allemagne,-0.71397798
2022-06-01,Solde,Belgique/Allemagne,-1.59088625
2022-07-01,Solde,Belgique/Allemagne,-2.5634828
2022-08-01,Solde,Belgique/Allemagne,-1.9666143
2022-09-01,Solde,Belgique/Allemagne,-2.4589058
2022-10-01,Solde,Belgique/Allemagne,-1.5404349
2022-11-01,Solde,Belgique/Allemagne,-2.658882
2022-12-01,Solde,Belgique/Allemagne,-3.0215065
2023-01-01,Solde,Belgique/Allemagne,-2.1014604
2023-02-01,Solde,Belgique/Allemagne,-3.02219835
2023-03-01,Solde,Belgique/Allemagne,-1.378062
2023-04-01,Solde,Belgique/Allemagne,-0.42098395
2023-05-01,Solde,Belgique/Allemagne,1.80174815
2023-06-01,Solde,Belgique/Allemagne,1.02477525
2023-07-01,Solde,Belgique/Allemagne,-0.2359068
2023-08-01,Solde,Belgique/Allemagne,0.78017775
2023-09-01,Solde,Belgique/Allemagne,1.7215582
2023-10-01,Solde,Belgique/Allemagne,1.7932374
2023-11-01,Solde,Belgique/Allemagne,1.6016434
2023-12-01,Solde,Belgique/Allemagne,0.89709335
2024-01-01,Solde,Belgique/Allemagne,0.65514155
2024-02-01,Solde,Belgique/Allemagne,1.70084055
2024-03-01,Solde,Belgique/Allemagne,2.66982915
2024-04-01,Solde,Belgique/Allemagne,1.958333
2024-05-01,Solde,Belgique/Allemagne,3.33066645
2024-06-01,Solde,Belgique/Allemagne,3.147130565
2024-07-01,Solde,Belgique/Allemagne,2.91954413
2024-08-01,Solde,Belgique/Allemagne,2.31128995
2024-09-01,Solde,Belgique/Allemagne,3.022050435
2024-10-01,Solde,Belgique/Allemagne,3.571106255
2024-11-01,Solde,Belgique/Allemagne,1.55080595
2024-12-01,Solde,Belgique/Allemagne,0.33147659
2025-01-01,Solde,Belgique/Allemagne,1.4725446375
2025-02-01,Solde,Belgique/Allemagne,0.3991733425
2025-03-01,Solde,Belgique/Allemagne,1.0125195525
2025-04-01,Solde,Belgique/Allemagne,1.76922059
2025-05-01,Solde,Belgique/Allemagne,1.9498032175
2025-06-01,Solde,Belgique/Allemagne,1.2295415875
2025-07-01,Solde,Belgique/Allemagne,2.29263866
2025-08-01,Solde,Belgique/Allemagne,2.2614101975
2025-09-01,Solde,Belgique/Allemagne,2.5800204175
2005-01-01,Exportations,Suisse,1.688382
2005-02-01,Exportations,Suisse,1.08153
2005-03-01,Exportations,Suisse,1.313959
2005-04-01,Exportations,Suisse,1.616806
2005-05-01,Exportations,Suisse,1.916258
2005-06-01,Exportations,Suisse,1.69609
2005-07-01,Exportations,Suisse,1.739139
2005-08-01,Exportations,Suisse,2.059911
2005-09-01,Exportations,Suisse,1.785959
2005-10-01,Exportations,Suisse,1.891275
2005-11-01,Exportations,Suisse,1.715429
2005-12-01,Exportations,Suisse,1.918403
2006-01-01,Exportations,Suisse,1.797335
2006-02-01,Exportations,Suisse,1.064264
2006-03-01,Exportations,Suisse,1.311863
2006-04-01,Exportations,Suisse,1.914501
2006-05-01,Exportations,Suisse,1.651733
2006-06-01,Exportations,Suisse,1.678204
2006-07-01,Exportations,Suisse,1.369918
2006-08-01,Exportations,Suisse,2.032251
2006-09-01,Exportations,Suisse,1.845324
2006-10-01,Exportations,Suisse,2.085341
2006-11-01,Exportations,Suisse,1.808477
2006-12-01,Exportations,Suisse,1.89478
2007-01-01,Exportations,Suisse,2.202207
2007-02-01,Exportations,Suisse,1.931697
2007-03-01,Exportations,Suisse,2.128989
2007-04-01,Exportations,Suisse,1.956543
2007-05-01,Exportations,Suisse,1.665365
2007-06-01,Exportations,Suisse,1.826916
2007-07-01,Exportations,Suisse,1.362704
2007-08-01,Exportations,Suisse,1.880357
2007-09-01,Exportations,Suisse,1.673359
2007-10-01,Exportations,Suisse,1.863464
2007-11-01,Exportations,Suisse,1.540506
2007-12-01,Exportations,Suisse,1.784186
2008-01-01,Exportations,Suisse,1.935784
2008-02-01,Exportations,Suisse,1.860435
2008-03-01,Exportations,Suisse,1.771507
2008-04-01,Exportations,Suisse,1.706438
2008-05-01,Exportations,Suisse,1.272706
2008-06-01,Exportations,Suisse,1.301593
2008-07-01,Exportations,Suisse,1.1121335
2008-08-01,Exportations,Suisse,1.72503
2008-09-01,Exportations,Suisse,0.776215
2008-10-01,Exportations,Suisse,1.304302
2008-11-01,Exportations,Suisse,1.689556
2008-12-01,Exportations,Suisse,2.001668
2009-01-01,Exportations,Suisse,1.972966
2009-02-01,Exportations,Suisse,2.034085
2009-03-01,Exportations,Suisse,2.191331
2009-04-01,Exportations,Suisse,1.178653
2009-05-01,Exportations,Suisse,1.249932
2009-06-01,Exportations,Suisse,0.640895
2009-07-01,Exportations,Suisse,0.438471
2009-08-01,Exportations,Suisse,1.236089
2009-09-01,Exportations,Suisse,1.120668
2009-10-01,Exportations,Suisse,1.291868
2009-11-01,Exportations,Suisse,1.790258
2009-12-01,Exportations,Suisse,1.726497
2010-01-01,Exportations,Suisse,1.641911
2010-02-01,Exportations,Suisse,1.752868
2010-03-01,Exportations,Suisse,2.022333
2010-04-01,Exportations,Suisse,1.900306
2010-05-01,Exportations,Suisse,1.290245
2010-06-01,Exportations,Suisse,1.578806
2010-07-01,Exportations,Suisse,1.416492
2010-08-01,Exportations,Suisse,2.021679
2010-09-01,Exportations,Suisse,1.599512
2010-10-01,Exportations,Suisse,1.400113
2010-11-01,Exportations,Suisse,1.745725
2010-12-01,Exportations,Suisse,1.309166
2011-01-01,Exportations,Suisse,1.986813
2011-02-01,Exportations,Suisse,1.960648
2011-03-01,Exportations,Suisse,2.226914
2011-04-01,Exportations,Suisse,2.159732
2011-05-01,Exportations,Suisse,2.139984
2011-06-01,Exportations,Suisse,2.074326
2011-07-01,Exportations,Suisse,2.169891
2011-08-01,Exportations,Suisse,2.088538
2011-09-01,Exportations,Suisse,1.953332
2011-10-01,Exportations,Suisse,2.073308
2011-11-01,Exportations,Suisse,2.190632
2011-12-01,Exportations,Suisse,2.186822
2012-01-01,Exportations,Suisse,2.195295
2012-02-01,Exportations,Suisse,1.589953
2012-03-01,Exportations,Suisse,2.234343
2012-04-01,Exportations,Suisse,1.669254
2012-05-01,Exportations,Suisse,1.133982
2012-06-01,Exportations,Suisse,0.687158
2012-07-01,Exportations,Suisse,0.872736
2012-08-01,Exportations,Suisse,0.844248
2012-09-01,Exportations,Suisse,1.415075
2012-10-01,Exportations,Suisse,1.774356
2012-11-01,Exportations,Suisse,1.705513
2012-12-01,Exportations,Suisse,1.72055
2013-01-01,Exportations,Suisse,1.671736
2013-02-01,Exportations,Suisse,1.563365
2013-03-01,Exportations,Suisse,1.513431
2013-04-01,Exportations,Suisse,1.300165
2013-05-01,Exportations,Suisse,1.141998
2013-06-01,Exportations,Suisse,1.2487134
2013-07-01,Exportations,Suisse,1.4003032
2013-08-01,Exportations,Suisse,1.70585768
2013-09-01,Exportations,Suisse,1.14284682
2013-10-01,Exportations,Suisse,1.189282
2013-11-01,Exportations,Suisse,1.1489709
2013-12-01,Exportations,Suisse,1.6663473
2014-01-01,Exportations,Suisse,2.1601016
2014-02-01,Exportations,Suisse,1.743915
2014-03-01,Exportations,Suisse,1.5862286
2014-04-01,Exportations,Suisse,0.8970855
2014-05-01,Exportations,Suisse,1.4261886
2014-06-01,Exportations,Suisse,1.4255988
2014-07-01,Exportations,Suisse,2.0011534
2014-08-01,Exportations,Suisse,1.9176188
2014-09-01,Exportations,Suisse,0.7676262
2014-10-01,Exportations,Suisse,0.62100955
2014-11-01,Exportations,Suisse,1.207492
2014-12-01,Exportations,Suisse,1.1348843
2015-01-01,Exportations,Suisse,1.77192341
2015-02-01,Exportations,Suisse,1.3419422
2015-03-01,Exportations,Suisse,1.3890399
2015-04-01,Exportations,Suisse,0.8367943
2015-05-01,Exportations,Suisse,0.854594
2015-06-01,Exportations,Suisse,0.6435304
2015-07-01,Exportations,Suisse,0.6421291
2015-08-01,Exportations,Suisse,1.2226692
2015-09-01,Exportations,Suisse,0.6509199
2015-10-01,Exportations,Suisse,1.4040477
2015-11-01,Exportations,Suisse,2.01148815
2015-12-01,Exportations,Suisse,2.2230743
2016-01-01,Exportations,Suisse,2.213603
2016-02-01,Exportations,Suisse,1.9946466
2016-03-01,Exportations,Suisse,1.53166862
2016-04-01,Exportations,Suisse,1.02145225
2016-05-01,Exportations,Suisse,0.4503611
2016-06-01,Exportations,Suisse,0.75019705
2016-07-01,Exportations,Suisse,0.1800554
2016-08-01,Exportations,Suisse,0.55218385
2016-09-01,Exportations,Suisse,0.4681423
2016-10-01,Exportations,Suisse,1.1157368
2016-11-01,Exportations,Suisse,1.05127
2016-12-01,Exportations,Suisse,0.7720775
2017-01-01,Exportations,Suisse,0.7818567
2017-02-01,Exportations,Suisse,1.8733002
2017-03-01,Exportations,Suisse,1.79702335
2017-04-01,Exportations,Suisse,0.6705183
2017-05-01,Exportations,Suisse,0.5054974
2017-06-01,Exportations,Suisse,0.1684809
2017-07-01,Exportations,Suisse,0.54447985
2017-08-01,Exportations,Suisse,0.60471275
2017-09-01,Exportations,Suisse,0.7174296
2017-10-01,Exportations,Suisse,1.45987822
2017-11-01,Exportations,Suisse,1.21231399
2017-12-01,Exportations,Suisse,1.68994175
2018-01-01,Exportations,Suisse,1.972731
2018-02-01,Exportations,Suisse,1.3296766
2018-03-01,Exportations,Suisse,1.67566155
2018-04-01,Exportations,Suisse,1.1760148
2018-05-01,Exportations,Suisse,0.7237934
2018-06-01,Exportations,Suisse,0.74130855
2018-07-01,Exportations,Suisse,0.2789963
2018-08-01,Exportations,Suisse,0.45484135
2018-09-01,Exportations,Suisse,0.39253345
2018-10-01,Exportations,Suisse,1.51682785
2018-11-01,Exportations,Suisse,0.7110231
2018-12-01,Exportations,Suisse,1.44543664
2019-01-01,Exportations,Suisse,1.09038328
2019-02-01,Exportations,Suisse,1.4468502
2019-03-01,Exportations,Suisse,1.64685499
2019-04-01,Exportations,Suisse,0.94316665
2019-05-01,Exportations,Suisse,1.27574079
2019-06-01,Exportations,Suisse,1.38212596
2019-07-01,Exportations,Suisse,0.75908484
2019-08-01,Exportations,Suisse,0.82145997
2019-09-01,Exportations,Suisse,1.13189138
2019-10-01,Exportations,Suisse,1.18349495
2019-11-01,Exportations,Suisse,0.90653635
2019-12-01,Exportations,Suisse,1.566875
2020-01-01,Exportations,Suisse,1.61391894
2020-02-01,Exportations,Suisse,1.91242105
2020-03-01,Exportations,Suisse,1.70522583
2020-04-01,Exportations,Suisse,1.49738195
2020-05-01,Exportations,Suisse,1.4456147
2020-06-01,Exportations,Suisse,0.81795021
2020-07-01,Exportations,Suisse,0.46294645
2020-08-01,Exportations,Suisse,0.3393463
2020-09-01,Exportations,Suisse,0.2878964
2020-10-01,Exportations,Suisse,0.81950122
2020-11-01,Exportations,Suisse,1.68949665
2020-12-01,Exportations,Suisse,1.8758446
2021-01-01,Exportations,Suisse,1.3234831
2021-02-01,Exportations,Suisse,1.41485229
2021-03-01,Exportations,Suisse,1.49789529
2021-04-01,Exportations,Suisse,0.9381105
2021-05-01,Exportations,Suisse,1.1262776
2021-06-01,Exportations,Suisse,1.1695962
2021-07-01,Exportations,Suisse,1.37536519
2021-08-01,Exportations,Suisse,1.42286525
2021-09-01,Exportations,Suisse,1.30850855
2021-10-01,Exportations,Suisse,1.8828232
2021-11-01,Exportations,Suisse,1.55439375
2021-12-01,Exportations,Suisse,1.2292117
2022-01-01,Exportations,Suisse,1.39507217
2022-02-01,Exportations,Suisse,1.7135155
2022-03-01,Exportations,Suisse,1.22259002
2022-04-01,Exportations,Suisse,0.69576025
2022-05-01,Exportations,Suisse,0.734855
2022-06-01,Exportations,Suisse,0.92087038
2022-07-01,Exportations,Suisse,0.59253202
2022-08-01,Exportations,Suisse,0.69308563
2022-09-01,Exportations,Suisse,0.87720282
2022-10-01,Exportations,Suisse,1.45368781
2022-11-01,Exportations,Suisse,1.99470204
2022-12-01,Exportations,Suisse,1.3847266
2023-01-01,Exportations,Suisse,1.7871122
2023-02-01,Exportations,Suisse,1.6033248
2023-03-01,Exportations,Suisse,1.0342339
2023-04-01,Exportations,Suisse,1.3280924
2023-05-01,Exportations,Suisse,1.5128904
2023-06-01,Exportations,Suisse,1.35535637
2023-07-01,Exportations,Suisse,1.25181945
2023-08-01,Exportations,Suisse,1.11783246
2023-09-01,Exportations,Suisse,1.1875279
2023-10-01,Exportations,Suisse,1.5023593
2023-11-01,Exportations,Suisse,1.4139211
2023-12-01,Exportations,Suisse,1.84226545
2024-01-01,Exportations,Suisse,1.8742096
2024-02-01,Exportations,Suisse,1.9387833
2024-03-01,Exportations,Suisse,1.424819
2024-04-01,Exportations,Suisse,1.3956707
2024-05-01,Exportations,Suisse,1.46853535
2024-06-01,Exportations,Suisse,0.98941385
2024-07-01,Exportations,Suisse,0.43979965
2024-08-01,Exportations,Suisse,0.92358165
2024-09-01,Exportations,Suisse,1.36449125
2024-10-01,Exportations,Suisse,1.6322053
2024-11-01,Exportations,Suisse,1.7514453
2024-12-01,Exportations,Suisse,2.15839452
2025-01-01,Exportations,Suisse,1.73090985
2025-02-01,Exportations,Suisse,1.66162545
2025-03-01,Exportations,Suisse,1.58246395
2025-04-01,Exportations,Suisse,1.45054255
2025-05-01,Exportations,Suisse,1.7820713
2025-06-01,Exportations,Suisse,1.498167475
2025-07-01,Exportations,Suisse,1.81912425
2025-08-01,Exportations,Suisse,1.54393815
2025-09-01,Exportations,Suisse,1.5017944
2005-01-01,Importations,Suisse,-0.001517
2005-02-01,Importations,Suisse,-0.007597
2005-03-01,Importations,Suisse,-0.013003
2005-04-01,Importations,Suisse,
2005-05-01,Importations,Suisse,
2005-06-01,Importations,Suisse,
2005-07-01,Importations,Suisse,
2005-08-01,Importations,Suisse,
2005-09-01,Importations,Suisse,
2005-10-01,Importations,Suisse,
2005-11-01,Importations,Suisse,
2005-12-01,Importations,Suisse,
2006-01-01,Importations,Suisse,-5.3e-05
2006-02-01,Importations,Suisse,-0.024867
2006-03-01,Importations,Suisse,-0.005831
2006-04-01,Importations,Suisse,
2006-05-01,Importations,Suisse,-0.000577
2006-06-01,Importations,Suisse,
2006-07-01,Importations,Suisse,-0.000721
2006-08-01,Importations,Suisse,
2006-09-01,Importations,Suisse,
2006-10-01,Importations,Suisse,
2006-11-01,Importations,Suisse,
2006-12-01,Importations,Suisse,
2007-01-01,Importations,Suisse,
2007-02-01,Importations,Suisse,
2007-03-01,Importations,Suisse,
2007-04-01,Importations,Suisse,
2007-05-01,Importations,Suisse,
2007-06-01,Importations,Suisse,
2007-07-01,Importations,Suisse,
2007-08-01,Importations,Suisse,
2007-09-01,Importations,Suisse,
2007-10-01,Importations,Suisse,
2007-11-01,Importations,Suisse,-0.032285
2007-12-01,Importations,Suisse,-0.02726
2008-01-01,Importations,Suisse,-0.000236
2008-02-01,Importations,Suisse,
2008-03-01,Importations,Suisse,
2008-04-01,Importations,Suisse,-0.000239
2008-05-01,Importations,Suisse,-0.008531
2008-06-01,Importations,Suisse,-0.007946
2008-07-01,Importations,Suisse,-0.01026
2008-08-01,Importations,Suisse,-0.000174
2008-09-01,Importations,Suisse,-0.030491
2008-10-01,Importations,Suisse,-0.017541
2008-11-01,Importations,Suisse,-0.000979
2008-12-01,Importations,Suisse,-0.00045
2009-01-01,Importations,Suisse,-0.002997
2009-02-01,Importations,Suisse,
2009-03-01,Importations,Suisse,
2009-04-01,Importations,Suisse,-0.012678
2009-05-01,Importations,Suisse,-0.003181
2009-06-01,Importations,Suisse,-0.074614
2009-07-01,Importations,Suisse,-0.188483
2009-08-01,Importations,Suisse,-0.001754
2009-09-01,Importations,Suisse,-0.027729
2009-10-01,Importations,Suisse,-0.034918
2009-11-01,Importations,Suisse,-5.1e-05
2009-12-01,Importations,Suisse,-0.010523
2010-01-01,Importations,Suisse,-0.029021
2010-02-01,Importations,Suisse,-0.001304
2010-03-01,Importations,Suisse,-0.000506
2010-04-01,Importations,Suisse,
2010-05-01,Importations,Suisse,-0.003397
2010-06-01,Importations,Suisse,
2010-07-01,Importations,Suisse,-0.004437
2010-08-01,Importations,Suisse,
2010-09-01,Importations,Suisse,-0.004024
2010-10-01,Importations,Suisse,-0.07754
2010-11-01,Importations,Suisse,-0.01527
2010-12-01,Importations,Suisse,-0.041001
2011-01-01,Importations,Suisse,-0.002366
2011-02-01,Importations,Suisse,-0.000429
2011-03-01,Importations,Suisse,
2011-04-01,Importations,Suisse,
2011-05-01,Importations,Suisse,
2011-06-01,Importations,Suisse,
2011-07-01,Importations,Suisse,
2011-08-01,Importations,Suisse,
2011-09-01,Importations,Suisse,
2011-10-01,Importations,Suisse,
2011-11-01,Importations,Suisse,
2011-12-01,Importations,Suisse,-3.2e-05
2012-01-01,Importations,Suisse,
2012-02-01,Importations,Suisse,-0.011509
2012-03-01,Importations,Suisse,
2012-04-01,Importations,Suisse,
2012-05-01,Importations,Suisse,-0.073154
2012-06-01,Importations,Suisse,-0.087824
2012-07-01,Importations,Suisse,-0.085314
2012-08-01,Importations,Suisse,-0.051903
2012-09-01,Importations,Suisse,-0.001208
2012-10-01,Importations,Suisse,-0.000632
2012-11-01,Importations,Suisse,-0.000623
2012-12-01,Importations,Suisse,-0.002985
2013-01-01,Importations,Suisse,-0.006072
2013-02-01,Importations,Suisse,-0.000321
2013-03-01,Importations,Suisse,-0.000483
2013-04-01,Importations,Suisse,-0.016688
2013-05-01,Importations,Suisse,-0.051363
2013-06-01,Importations,Suisse,-0.0611084
2013-07-01,Importations,Suisse,-0.0280147
2013-08-01,Importations,Suisse,-0.0006859
2013-09-01,Importations,Suisse,-0.0073134
2013-10-01,Importations,Suisse,-0.0117184
2013-11-01,Importations,Suisse,-0.0204919
2013-12-01,Importations,Suisse,-0.0007656
2014-01-01,Importations,Suisse,
2014-02-01,Importations,Suisse,-0.0032408
2014-03-01,Importations,Suisse,-0.0106163
2014-04-01,Importations,Suisse,-0.0900156
2014-05-01,Importations,Suisse,-0.050502
2014-06-01,Importations,Suisse,-0.0057741
